<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,20210409,2005,222.2800000,222.2800000,222.1600000,222.2300000,11350
GAZP,5,20210409,2010,222.1800000,222.2400000,222.1700000,222.2300000,3450
GAZP,5,20210409,2015,222.2300000,222.2600000,222.2000000,222.2500000,3450
GAZP,5,20210409,2020,222.2500000,222.2500000,222.1800000,222.1800000,6540
GAZP,5,20210409,2025,222.2000000,222.2500000,222.1800000,222.2000000,7770
GAZP,5,20210409,2030,222.2500000,222.2600000,222.2000000,222.2500000,4770
GAZP,5,20210409,2035,222.2500000,222.2600000,222.1800000,222.2500000,10200
GAZP,5,20210409,2040,222.2500000,222.2500000,222.1800000,222.2400000,4990
GAZP,5,20210409,2045,222.2400000,222.2600000,222.2100000,222.2400000,21170
GAZP,5,20210409,2050,222.2400000,222.2400000,222.1800000,222.2000000,37160
GAZP,5,20210409,2055,222.2000000,222.2000000,222.1400000,222.1600000,3410
GAZP,5,20210409,2100,222.1600000,222.1900000,222.1500000,222.1500000,6830
GAZP,5,20210409,2105,222.1500000,222.1900000,222.0900000,222.1900000,14540
GAZP,5,20210409,2110,222.1700000,222.2500000,222.1400000,222.2500000,19340
GAZP,5,20210409,2115,222.2500000,222.2500000,222.2200000,222.2200000,27620
GAZP,5,20210409,2120,222.2200000,222.2400000,222.2000000,222.2400000,7900
GAZP,5,20210409,2125,222.2400000,222.3500000,222.2000000,222.3400000,70990
GAZP,5,20210409,2130,222.3000000,222.3400000,222.2800000,222.3100000,9650
GAZP,5,20210409,2135,222.3000000,222.3000000,222.1900000,222.2100000,14640
GAZP,5,20210409,2140,222.1900000,222.2100000,222.1100000,222.1900000,23560
GAZP,5,20210409,2145,222.2000000,222.2200000,222.1500000,222.2100000,23730
GAZP,5,20210409,2150,222.2100000,222.2200000,222.1800000,222.2100000,3940
GAZP,5,20210409,2155,222.2200000,222.2200000,222.0700000,222.1000000,11590
GAZP,5,20210409,2200,222.0700000,222.2000000,222.0700000,222.1200000,12670
GAZP,5,20210409,2205,222.1100000,222.1100000,222.0700000,222.1100000,3480
GAZP,5,20210409,2210,222.1100000,222.1100000,222.0700000,222.1100000,6130
GAZP,5,20210409,2215,222.1100000,222.1900000,222.1000000,222.1800000,20400
GAZP,5,20210409,2220,222.1200000,222.1900000,222.1200000,222.1500000,2590
GAZP,5,20210409,2225,222.1400000,222.2000000,222.1400000,222.2000000,4320
GAZP,5,20210409,2230,222.2000000,222.2000000,222.1600000,222.1700000,5050
GAZP,5,20210409,2235,222.1700000,222.1700000,222.1300000,222.1700000,5590
GAZP,5,20210409,2240,222.1800000,222.2000000,222.1700000,222.1900000,5680
GAZP,5,20210409,2245,222.1800000,222.2000000,222.1000000,222.1500000,27450
GAZP,5,20210409,2250,222.1900000,222.2500000,222.1300000,222.2500000,26380
GAZP,5,20210409,2255,222.2500000,222.2500000,222.2000000,222.2500000,5120
GAZP,5,20210409,2300,222.2000000,222.2500000,222.2000000,222.2500000,11780
GAZP,5,20210409,2305,222.2500000,222.2500000,222.0800000,222.1200000,60120
GAZP,5,20210409,2310,222.1700000,222.1900000,222.0700000,222.1500000,8220
GAZP,5,20210409,2315,222.0800000,222.2000000,222.0400000,222.0500000,26920
GAZP,5,20210409,2320,222.1700000,222.3000000,222.1700000,222.3000000,24600
GAZP,5,20210409,2325,222.3000000,222.3000000,222.1400000,222.2700000,7820
GAZP,5,20210409,2330,222.2700000,222.2800000,222.1800000,222.2800000,11180
GAZP,5,20210409,2335,222.2800000,222.2800000,222.1000000,222.1000000,33510
GAZP,5,20210409,2340,222.1000000,222.1000000,222.0200000,222.0900000,15990
GAZP,5,20210409,2345,222.0900000,222.2000000,222.0200000,222.1500000,40230
GAZP,5,20210412,1000,220.9500000,221.5500000,220.1900000,221.2700000,1518550
GAZP,5,20210412,1005,221.2700000,221.9200000,221.1400000,221.7700000,569990
GAZP,5,20210412,1010,221.6700000,221.8200000,221.0300000,221.0600000,430570
GAZP,5,20210412,1015,221.0600000,221.3300000,220.6300000,220.7500000,690820
GAZP,5,20210412,1020,220.7200000,221.0900000,220.7000000,220.9300000,250740
GAZP,5,20210412,1025,221.0000000,221.0000000,220.3700000,220.4100000,472560
GAZP,5,20210412,1030,220.4200000,220.4200000,220.0500000,220.1400000,737310
GAZP,5,20210412,1035,220.2300000,220.5200000,219.6000000,219.9300000,974700
GAZP,5,20210412,1040,219.9300000,220.3100000,219.8600000,220.3000000,465430
GAZP,5,20210412,1045,220.3000000,220.4500000,219.9000000,220.1600000,298420
GAZP,5,20210412,1050,220.1200000,220.3800000,220.1000000,220.2300000,112150
GAZP,5,20210412,1055,220.2300000,220.6000000,220.0300000,220.4000000,306750
GAZP,5,20210412,1100,220.4300000,221.1400000,220.4000000,220.6100000,453710
GAZP,5,20210412,1105,220.6600000,220.9300000,220.5600000,220.6000000,78470
GAZP,5,20210412,1110,220.6600000,221.0000000,220.3500000,220.6500000,207000
GAZP,5,20210412,1115,220.6500000,221.1000000,220.6000000,220.9300000,158060
GAZP,5,20210412,1120,220.9300000,222.1100000,220.8000000,221.8500000,1261100
GAZP,5,20210412,1125,221.8500000,222.6000000,221.8500000,222.0800000,619280
GAZP,5,20210412,1130,222.0700000,222.8100000,222.0500000,222.5200000,715230
GAZP,5,20210412,1135,222.5600000,223.4300000,222.3900000,223.2300000,850890
GAZP,5,20210412,1140,223.2900000,223.5000000,222.5700000,223.0900000,1244100
GAZP,5,20210412,1145,223.0400000,223.7300000,222.9000000,222.9600000,748820
GAZP,5,20210412,1150,223.0000000,223.0700000,222.5000000,222.7100000,454810
GAZP,5,20210412,1155,222.7200000,223.0000000,222.6300000,222.7800000,167420
GAZP,5,20210412,1200,222.7700000,223.8000000,222.7400000,223.6300000,435610
GAZP,5,20210412,1205,223.6900000,224.2000000,223.6000000,224.0000000,666440
GAZP,5,20210412,1210,224.0000000,224.2500000,223.6100000,223.9100000,331430
GAZP,5,20210412,1215,223.9100000,224.1300000,223.6100000,223.7500000,401090
GAZP,5,20210412,1220,223.7500000,223.8100000,223.4000000,223.4000000,181730
GAZP,5,20210412,1225,223.4000000,223.5900000,223.2500000,223.3400000,210800
GAZP,5,20210412,1230,223.3400000,223.5700000,223.2500000,223.2800000,164080
GAZP,5,20210412,1235,223.2800000,223.5200000,223.2700000,223.2900000,125440
GAZP,5,20210412,1240,223.2800000,223.3600000,223.1500000,223.1800000,135620
GAZP,5,20210412,1245,223.2300000,223.5000000,223.2000000,223.3600000,113960
GAZP,5,20210412,1250,223.3600000,223.5000000,223.2000000,223.2300000,66130
GAZP,5,20210412,1255,223.3100000,223.3800000,223.1700000,223.2900000,79660
GAZP,5,20210412,1300,223.2900000,223.5200000,223.2900000,223.4900000,98750
GAZP,5,20210412,1305,223.5000000,223.8200000,223.4400000,223.7300000,163380
GAZP,5,20210412,1310,223.7300000,224.0200000,223.6600000,223.9300000,412290
GAZP,5,20210412,1315,223.8700000,224.0000000,223.4000000,223.6600000,250390
GAZP,5,20210412,1320,223.6500000,223.9700000,223.5400000,223.5600000,184790
GAZP,5,20210412,1325,223.5600000,223.7600000,223.4200000,223.4700000,59100
GAZP,5,20210412,1330,223.4200000,223.9200000,223.4200000,223.4500000,100380
GAZP,5,20210412,1335,223.5000000,223.5000000,223.3700000,223.3800000,112490
GAZP,5,20210412,1340,223.4400000,223.4500000,223.1700000,223.1800000,101800
GAZP,5,20210412,1345,223.1700000,223.2000000,223.0000000,223.0000000,163380
GAZP,5,20210412,1350,223.0200000,223.1700000,223.0200000,223.0900000,63840
GAZP,5,20210412,1355,223.0900000,223.1900000,223.0500000,223.0900000,68570
GAZP,5,20210412,1400,223.0900000,223.1900000,223.0600000,223.1200000,43970
GAZP,5,20210412,1405,223.1700000,223.3500000,223.0000000,223.0000000,127580
GAZP,5,20210412,1410,223.0000000,223.1500000,223.0000000,223.1100000,67400
GAZP,5,20210412,1415,223.0500000,223.0800000,222.9000000,223.0400000,250430
GAZP,5,20210412,1420,223.0300000,223.9600000,223.0300000,223.8400000,400590
GAZP,5,20210412,1425,223.8400000,223.9300000,223.5400000,223.5400000,102670
GAZP,5,20210412,1430,223.5600000,223.7100000,223.4500000,223.4800000,104850
GAZP,5,20210412,1435,223.5200000,223.5200000,223.2700000,223.2900000,109150
GAZP,5,20210412,1440,223.2000000,223.2000000,222.5400000,222.7600000,506530
GAZP,5,20210412,1445,222.7000000,222.7600000,222.5000000,222.5500000,136390
GAZP,5,20210412,1450,222.5100000,222.7600000,222.5100000,222.6300000,71950
GAZP,5,20210412,1455,222.6300000,222.6300000,222.5200000,222.5200000,51190
GAZP,5,20210412,1500,222.5300000,222.6800000,222.3000000,222.3600000,260340
GAZP,5,20210412,1505,222.3300000,222.4700000,222.3100000,222.3100000,61470
GAZP,5,20210412,1510,222.3100000,222.3400000,222.1000000,222.1200000,196350
GAZP,5,20210412,1515,222.1200000,222.2400000,222.1100000,222.2000000,96730
GAZP,5,20210412,1520,222.2000000,222.5300000,222.1900000,222.4300000,139610
GAZP,5,20210412,1525,222.4300000,222.4300000,222.2100000,222.3500000,75420
GAZP,5,20210412,1530,222.3000000,222.5700000,222.3000000,222.4000000,142150
GAZP,5,20210412,1535,222.4000000,222.4000000,222.2000000,222.3000000,168610
GAZP,5,20210412,1540,222.3200000,222.6900000,222.2600000,222.6600000,118810
GAZP,5,20210412,1545,222.6600000,222.8000000,222.3700000,222.3700000,93820
GAZP,5,20210412,1550,222.4000000,222.4000000,222.1300000,222.2000000,129200
GAZP,5,20210412,1555,222.2000000,222.4700000,222.1500000,222.1800000,87920
GAZP,5,20210412,1600,222.1800000,222.9700000,222.1300000,222.5800000,184010
GAZP,5,20210412,1605,222.5600000,222.9700000,222.4800000,222.5000000,141070
GAZP,5,20210412,1610,222.5000000,222.5000000,222.1600000,222.1600000,88270
GAZP,5,20210412,1615,222.1700000,222.3500000,222.0500000,222.2000000,179980
GAZP,5,20210412,1620,222.1500000,222.1800000,221.8500000,222.0200000,354040
GAZP,5,20210412,1625,222.0200000,222.3900000,221.9800000,222.2900000,121600
GAZP,5,20210412,1630,222.2600000,222.5800000,222.1200000,222.3800000,142630
GAZP,5,20210412,1635,222.3300000,222.5800000,222.2400000,222.3600000,115230
GAZP,5,20210412,1640,222.3600000,222.4000000,222.2300000,222.3900000,89760
GAZP,5,20210412,1645,222.3800000,222.6000000,222.3000000,222.3300000,239000
GAZP,5,20210412,1650,222.3000000,222.3000000,221.9700000,222.0400000,148570
GAZP,5,20210412,1655,222.0900000,222.2800000,221.9600000,222.1200000,84380
GAZP,5,20210412,1700,222.0400000,222.1200000,221.8200000,221.8600000,237140
GAZP,5,20210412,1705,221.8500000,222.1500000,221.8200000,221.9600000,135850
GAZP,5,20210412,1710,221.9600000,222.1500000,221.7500000,222.1500000,282510
GAZP,5,20210412,1715,222.1500000,222.4400000,222.1500000,222.2200000,95350
GAZP,5,20210412,1720,222.2200000,222.4400000,222.1500000,222.3800000,111720
GAZP,5,20210412,1725,222.3800000,222.3800000,222.1500000,222.2800000,107170
GAZP,5,20210412,1730,222.2800000,222.3700000,222.1500000,222.3700000,87970
GAZP,5,20210412,1735,222.3300000,222.3400000,222.1500000,222.2400000,68540
GAZP,5,20210412,1740,222.2400000,222.2400000,221.7300000,221.8500000,241240
GAZP,5,20210412,1745,221.8400000,221.9700000,221.7700000,221.8200000,70140
GAZP,5,20210412,1750,221.8500000,221.8900000,221.6000000,221.6100000,121320
GAZP,5,20210412,1755,221.6300000,221.6500000,221.5700000,221.5900000,128040
GAZP,5,20210412,1800,221.5900000,221.9600000,221.5500000,221.9200000,125600
GAZP,5,20210412,1805,221.9200000,221.9200000,221.7000000,221.7000000,99190
GAZP,5,20210412,1810,221.7300000,221.7300000,221.6000000,221.6400000,86430
GAZP,5,20210412,1815,221.6000000,222.0800000,221.6000000,222.0800000,159370
GAZP,5,20210412,1820,222.0400000,222.3700000,222.0200000,222.3700000,207110
GAZP,5,20210412,1825,222.3500000,222.4100000,222.1200000,222.2400000,147550
GAZP,5,20210412,1830,222.2700000,222.3200000,222.0700000,222.0700000,106620
GAZP,5,20210412,1835,222.0700000,222.2500000,222.0100000,222.2500000,223790
GAZP,5,20210412,1845,222.4500000,222.4500000,222.4500000,222.4500000,1556510
GAZP,5,20210412,1900,222.4600000,222.4600000,222.4600000,222.4600000,20
GAZP,5,20210412,1905,222.4600000,222.4700000,222.1400000,222.3800000,23990
GAZP,5,20210412,1910,222.3800000,222.3900000,222.2800000,222.3900000,18020
GAZP,5,20210412,1915,222.3300000,222.4000000,222.2300000,222.4000000,37230
GAZP,5,20210412,1920,222.3100000,222.7600000,222.3100000,222.6200000,86100
GAZP,5,20210412,1925,222.6200000,222.9800000,222.6000000,222.8400000,102940
GAZP,5,20210412,1930,222.8500000,223.0000000,222.8500000,222.9000000,24690
GAZP,5,20210412,1935,222.9000000,222.9800000,222.8700000,222.9000000,16550
GAZP,5,20210412,1940,222.9000000,222.9500000,222.8700000,222.9000000,11540
GAZP,5,20210412,1945,222.9300000,223.0400000,222.8500000,222.9400000,42770
GAZP,5,20210412,1950,222.9300000,222.9600000,222.8200000,222.8200000,7150
GAZP,5,20210412,1955,222.8200000,222.9000000,222.8200000,222.9000000,6880
GAZP,5,20210412,2000,222.8500000,222.9000000,222.7800000,222.8200000,17600
GAZP,5,20210412,2005,222.8100000,222.8100000,222.6500000,222.6700000,23330
GAZP,5,20210412,2010,222.7400000,222.7400000,222.4200000,222.6200000,23060
GAZP,5,20210412,2015,222.6200000,222.6200000,222.4200000,222.5000000,12380
GAZP,5,20210412,2020,222.5000000,222.5200000,222.4200000,222.4800000,6850
GAZP,5,20210412,2025,222.4800000,222.6400000,222.4300000,222.6200000,11710
GAZP,5,20210412,2030,222.6200000,222.6400000,222.5300000,222.6100000,2010
GAZP,5,20210412,2035,222.6200000,222.6200000,222.4700000,222.5500000,6330
GAZP,5,20210412,2040,222.5500000,222.5500000,222.3500000,222.4600000,12590
GAZP,5,20210412,2045,222.4600000,222.6000000,222.4500000,222.6000000,3550
GAZP,5,20210412,2050,222.6000000,222.6000000,222.4300000,222.4500000,6530
GAZP,5,20210412,2055,222.5500000,222.5500000,222.4600000,222.5300000,2110
GAZP,5,20210412,2100,222.5300000,222.5300000,222.3700000,222.4700000,29700
GAZP,5,20210412,2105,222.4700000,222.5100000,222.4100000,222.4300000,13540
GAZP,5,20210412,2110,222.4900000,222.5500000,222.4500000,222.5500000,14480
GAZP,5,20210412,2115,222.5000000,222.5800000,222.4600000,222.5800000,9360
GAZP,5,20210412,2120,222.5300000,222.6000000,222.5000000,222.5000000,6180
GAZP,5,20210412,2125,222.5500000,222.5700000,222.4800000,222.4800000,7090
GAZP,5,20210412,2130,222.5000000,222.5800000,222.4800000,222.5200000,4590
GAZP,5,20210412,2135,222.5200000,222.5800000,222.4900000,222.5500000,13710
GAZP,5,20210412,2140,222.5500000,222.5500000,222.4900000,222.5000000,5240
GAZP,5,20210412,2145,222.5000000,222.5800000,222.5000000,222.5600000,8270
GAZP,5,20210412,2150,222.5600000,222.5600000,222.5000000,222.5500000,6450
GAZP,5,20210412,2155,222.5600000,222.5900000,222.5000000,222.5000000,11680
GAZP,5,20210412,2200,222.5500000,222.5700000,222.4800000,222.4800000,18070
GAZP,5,20210412,2205,222.5300000,222.5300000,222.4800000,222.5300000,3220
GAZP,5,20210412,2210,222.5300000,222.5600000,222.5000000,222.5500000,5330
GAZP,5,20210412,2215,222.5500000,222.5600000,222.4200000,222.5600000,10980
GAZP,5,20210412,2220,222.5600000,222.5600000,222.4500000,222.5600000,14920
GAZP,5,20210412,2225,222.4700000,222.5800000,222.4700000,222.5000000,5370
GAZP,5,20210412,2230,222.5000000,222.5800000,222.5000000,222.5300000,7810
GAZP,5,20210412,2235,222.5800000,222.5800000,222.5300000,222.5800000,2680
GAZP,5,20210412,2240,222.5800000,222.5900000,222.5300000,222.5900000,11220
GAZP,5,20210412,2245,222.5800000,222.6000000,222.4700000,222.6000000,9610
GAZP,5,20210412,2250,222.6000000,222.7200000,222.5700000,222.6900000,13550
GAZP,5,20210412,2255,222.6800000,222.6800000,222.5900000,222.6500000,4170
GAZP,5,20210412,2300,222.6500000,222.6600000,222.6300000,222.6600000,1870
GAZP,5,20210412,2305,222.6500000,222.6600000,222.6300000,222.6400000,3900
GAZP,5,20210412,2310,222.6400000,222.6700000,222.5700000,222.6600000,9040
GAZP,5,20210412,2315,222.6600000,222.6700000,222.5600000,222.6500000,5340
GAZP,5,20210412,2320,222.6500000,223.0000000,222.6000000,223.0000000,58800
GAZP,5,20210412,2325,222.9900000,223.0000000,222.8700000,222.9000000,11170
GAZP,5,20210412,2330,222.9000000,223.0000000,222.8700000,222.9700000,16090
GAZP,5,20210412,2335,222.9700000,223.0000000,222.9200000,222.9800000,12460
GAZP,5,20210412,2340,222.9700000,222.9800000,222.8500000,222.9000000,13620
GAZP,5,20210412,2345,222.9000000,222.9000000,222.5100000,222.8700000,21990
GAZP,5,20210413,1000,223.0200000,223.5500000,222.5700000,222.6300000,520920
GAZP,5,20210413,1005,222.6000000,222.7900000,222.2900000,222.4400000,265270
GAZP,5,20210413,1010,222.4300000,222.4300000,221.7100000,222.0500000,418060
GAZP,5,20210413,1015,221.9300000,222.2100000,221.8000000,222.0000000,200020
GAZP,5,20210413,1020,221.9400000,221.9900000,221.7900000,221.8200000,106070
GAZP,5,20210413,1025,221.8800000,222.2200000,221.8200000,222.2200000,110450
GAZP,5,20210413,1030,222.2000000,222.2800000,221.8400000,221.8800000,140070
GAZP,5,20210413,1035,221.8800000,221.8800000,221.4000000,221.6300000,286280
GAZP,5,20210413,1040,221.6300000,221.6800000,221.5500000,221.6500000,55920
GAZP,5,20210413,1045,221.6500000,221.6800000,221.1100000,221.3400000,248190
GAZP,5,20210413,1050,221.2700000,221.8800000,221.2100000,221.8500000,106480
GAZP,5,20210413,1055,221.8400000,221.9300000,221.5500000,221.6600000,73130
GAZP,5,20210413,1100,221.6500000,222.1000000,221.5300000,222.1000000,113270
GAZP,5,20210413,1105,222.0300000,222.0900000,221.7800000,222.0200000,221740
GAZP,5,20210413,1110,222.0100000,222.1200000,221.9100000,222.0200000,121760
GAZP,5,20210413,1115,222.1200000,222.2400000,221.9100000,222.0300000,177500
GAZP,5,20210413,1120,222.0600000,222.4500000,222.0000000,222.4100000,150400
GAZP,5,20210413,1125,222.4300000,222.5000000,222.0100000,222.0900000,83620
GAZP,5,20210413,1130,222.0900000,222.4300000,222.0700000,222.3700000,53830
GAZP,5,20210413,1135,222.3800000,222.3800000,222.0700000,222.2800000,47320
GAZP,5,20210413,1140,222.2600000,222.2700000,222.0700000,222.1000000,41000
GAZP,5,20210413,1145,222.0700000,222.1500000,222.0000000,222.0400000,236210
GAZP,5,20210413,1150,222.0400000,222.0400000,221.7700000,221.8600000,131720
GAZP,5,20210413,1155,221.8100000,221.9300000,221.3600000,221.5400000,429380
GAZP,5,20210413,1200,221.5300000,221.5400000,221.2700000,221.3200000,218010
GAZP,5,20210413,1205,221.3200000,221.3200000,221.1000000,221.3000000,382200
GAZP,5,20210413,1210,221.3000000,221.7100000,221.2900000,221.7100000,327130
GAZP,5,20210413,1215,221.7100000,221.7300000,221.5400000,221.6000000,75410
GAZP,5,20210413,1220,221.6000000,221.7000000,221.4200000,221.4300000,96460
GAZP,5,20210413,1225,221.4500000,221.5000000,221.3000000,221.3000000,81490
GAZP,5,20210413,1230,221.3100000,221.3300000,221.2400000,221.3100000,50990
GAZP,5,20210413,1235,221.3200000,221.4000000,221.2800000,221.2800000,239780
GAZP,5,20210413,1240,221.3000000,221.5000000,221.2400000,221.4300000,177990
GAZP,5,20210413,1245,221.4300000,221.7000000,221.4000000,221.6600000,161820
GAZP,5,20210413,1250,221.6300000,221.7000000,221.6000000,221.7000000,95960
GAZP,5,20210413,1255,221.6900000,221.7000000,221.5100000,221.5200000,78270
GAZP,5,20210413,1300,221.5100000,221.5500000,221.3000000,221.3600000,127640
GAZP,5,20210413,1305,221.3200000,221.9500000,221.3100000,221.8300000,483610
GAZP,5,20210413,1310,221.8200000,221.9500000,221.7600000,221.7700000,77710
GAZP,5,20210413,1315,221.8100000,221.8800000,221.8000000,221.8300000,28800
GAZP,5,20210413,1320,221.8100000,221.8900000,221.8100000,221.8900000,143620
GAZP,5,20210413,1325,221.8900000,222.1200000,221.8900000,222.0300000,113610
GAZP,5,20210413,1330,222.0300000,222.1000000,221.9000000,221.9000000,127810
